date,security,price
2023-11-22,5b70a7f4-1978-4e1f-820f-5684230521cc,1200
2023-11-22,3bb7355a-efe6-440e-84be-eee7cac73ba2,841
2023-11-22,afc803dc-c919-4bb1-b35d-d506f460cfe4,1390
2023-11-23,5b70a7f4-1978-4e1f-820f-5684230521cc,1200
2023-11-23,3bb7355a-efe6-440e-84be-eee7cac73ba2,841
2023-11-23,afc803dc-c919-4bb1-b35d-d506f460cfe4,1390
2023-11-24,5b70a7f4-1978-4e1f-820f-5684230521cc,1224
2023-11-24,3bb7355a-efe6-440e-84be-eee7cac73ba2,859
2023-11-24,afc803dc-c919-4bb1-b35d-d506f460cfe4,1418
2023-11-25,5b70a7f4-1978-4e1f-820f-5684230521cc,1241
2023-11-25,3bb7355a-efe6-440e-84be-eee7cac73ba2,870
2023-11-25,afc803dc-c919-4bb1-b35d-d506f460cfe4,1438
2023-11-26,5b70a7f4-1978-4e1f-820f-5684230521cc,1241
2023-11-26,3bb7355a-efe6-440e-84be-eee7cac73ba2,870
2023-11-26,afc803dc-c919-4bb1-b35d-d506f460cfe4,1438
2023-11-27,5b70a7f4-1978-4e1f-820f-5684230521cc,1200
2023-11-27,3bb7355a-efe6-440e-84be-eee7cac73ba2,842
2023-11-27,afc803dc-c919-4bb1-b35d-d506f460cfe4,1390
2023-11-28,5b70a7f4-1978-4e1f-820f-5684230521cc,1207
2023-11-28,3bb7355a-efe6-440e-84be-eee7cac73ba2,847
2023-11-28,afc803dc-c919-4bb1-b35d-d506f460cfe4,1399
2023-11-29,5b70a7f4-1978-4e1f-820f-5684230521cc,1223
2023-11-29,3bb7355a-efe6-440e-84be-eee7cac73ba2,857
2023-11-29,afc803dc-c919-4bb1-b35d-d506f460cfe4,1416
2023-11-30,5b70a7f4-1978-4e1f-820f-5684230521cc,1216
2023-11-30,3bb7355a-efe6-440e-84be-eee7cac73ba2,853
2023-11-30,afc803dc-c919-4bb1-b35d-d506f460cfe4,1409
2023-12-01,5b70a7f4-1978-4e1f-820f-5684230521cc,1243
2023-12-01,3bb7355a-efe6-440e-84be-eee7cac73ba2,872
2023-12-01,afc803dc-c919-4bb1-b35d-d506f460cfe4,1440
2023-12-02,5b70a7f4-1978-4e1f-820f-5684230521cc,1275
2023-12-02,3bb7355a-efe6-440e-84be-eee7cac73ba2,894
2023-12-02,afc803dc-c919-4bb1-b35d-d506f460cfe4,1477
2023-12-03,5b70a7f4-1978-4e1f-820f-5684230521cc,1275
2023-12-03,3bb7355a-efe6-440e-84be-eee7cac73ba2,894
2023-12-03,afc803dc-c919-4bb1-b35d-d506f460cfe4,1477
2023-12-04,5b70a7f4-1978-4e1f-820f-5684230521cc,1275
2023-12-04,3bb7355a-efe6-440e-84be-eee7cac73ba2,894
2023-12-04,afc803dc-c919-4bb1-b35d-d506f460cfe4,1477
2023-12-05,5b70a7f4-1978-4e1f-820f-5684230521cc,1274
2023-12-05,3bb7355a-efe6-440e-84be-eee7cac73ba2,893
2023-12-05,afc803dc-c919-4bb1-b35d-d506f460cfe4,1476
2023-12-06,5b70a7f4-1978-4e1f-820f-5684230521cc,1293
2023-12-06,3bb7355a-efe6-440e-84be-eee7cac73ba2,907
2023-12-06,afc803dc-c919-4bb1-b35d-d506f460cfe4,1498
2023-12-07,5b70a7f4-1978-4e1f-820f-5684230521cc,1300
2023-12-07,3bb7355a-efe6-440e-84be-eee7cac73ba2,912
2023-12-07,afc803dc-c919-4bb1-b35d-d506f460cfe4,1506
2023-12-08,5b70a7f4-1978-4e1f-820f-5684230521cc,1365
2023-12-08,3bb7355a-efe6-440e-84be-eee7cac73ba2,958
2023-12-08,afc803dc-c919-4bb1-b35d-d506f460cfe4,1582
2023-12-09,5b70a7f4-1978-4e1f-820f-5684230521cc,1365
2023-12-09,3bb7355a-efe6-440e-84be-eee7cac73ba2,958
2023-12-09,afc803dc-c919-4bb1-b35d-d506f460cfe4,1582
2023-12-10,5b70a7f4-1978-4e1f-820f-5684230521cc,1365
2023-12-10,3bb7355a-efe6-440e-84be-eee7cac73ba2,958
2023-12-10,afc803dc-c919-4bb1-b35d-d506f460cfe4,1582
2023-12-11,5b70a7f4-1978-4e1f-820f-5684230521cc,1355
2023-12-11,3bb7355a-efe6-440e-84be-eee7cac73ba2,951
2023-12-11,afc803dc-c919-4bb1-b35d-d506f460cfe4,1570
2023-12-12,5b70a7f4-1978-4e1f-820f-5684230521cc,1374
2023-12-12,3bb7355a-efe6-440e-84be-eee7cac73ba2,964
2023-12-12,afc803dc-c919-4bb1-b35d-d506f460cfe4,1592
2023-12-13,5b70a7f4-1978-4e1f-820f-5684230521cc,1355
2023-12-13,3bb7355a-efe6-440e-84be-eee7cac73ba2,950
2023-12-13,afc803dc-c919-4bb1-b35d-d506f460cfe4,1570
2023-12-14,5b70a7f4-1978-4e1f-820f-5684230521cc,1422
2023-12-14,3bb7355a-efe6-440e-84be-eee7cac73ba2,997
2023-12-14,afc803dc-c919-4bb1-b35d-d506f460cfe4,1647
2023-12-15,5b70a7f4-1978-4e1f-820f-5684230521cc,1403
2023-12-15,3bb7355a-efe6-440e-84be-eee7cac73ba2,984
2023-12-15,afc803dc-c919-4bb1-b35d-d506f460cfe4,1625
2023-12-16,5b70a7f4-1978-4e1f-820f-5684230521cc,1403
2023-12-16,3bb7355a-efe6-440e-84be-eee7cac73ba2,984
2023-12-16,afc803dc-c919-4bb1-b35d-d506f460cfe4,1625
2023-12-17,5b70a7f4-1978-4e1f-820f-5684230521cc,1403
2023-12-17,3bb7355a-efe6-440e-84be-eee7cac73ba2,984
2023-12-17,afc803dc-c919-4bb1-b35d-d506f460cfe4,1625
2023-12-18,5b70a7f4-1978-4e1f-820f-5684230521cc,1313
2023-12-18,3bb7355a-efe6-440e-84be-eee7cac73ba2,921
2023-12-18,afc803dc-c919-4bb1-b35d-d506f460cfe4,1521
2023-12-19,5b70a7f4-1978-4e1f-820f-5684230521cc,1359
2023-12-19,3bb7355a-efe6-440e-84be-eee7cac73ba2,953
2023-12-19,afc803dc-c919-4bb1-b35d-d506f460cfe4,1574
2023-12-20,5b70a7f4-1978-4e1f-820f-5684230521cc,1415
2023-12-20,3bb7355a-efe6-440e-84be-eee7cac73ba2,992
2023-12-20,afc803dc-c919-4bb1-b35d-d506f460cfe4,1639
2023-12-21,5b70a7f4-1978-4e1f-820f-5684230521cc,1431
2023-12-21,3bb7355a-efe6-440e-84be-eee7cac73ba2,1004
2023-12-21,afc803dc-c919-4bb1-b35d-d506f460cfe4,1658
2023-12-22,5b70a7f4-1978-4e1f-820f-5684230521cc,1492
2023-12-22,3bb7355a-efe6-440e-84be-eee7cac73ba2,1047
2023-12-22,afc803dc-c919-4bb1-b35d-d506f460cfe4,1729
2023-12-23,5b70a7f4-1978-4e1f-820f-5684230521cc,1500
2023-12-23,3bb7355a-efe6-440e-84be-eee7cac73ba2,1052
2023-12-23,afc803dc-c919-4bb1-b35d-d506f460cfe4,1738
2023-12-24,5b70a7f4-1978-4e1f-820f-5684230521cc,1540
2023-12-24,3bb7355a-efe6-440e-84be-eee7cac73ba2,1080
2023-12-24,afc803dc-c919-4bb1-b35d-d506f460cfe4,1784
2023-12-25,5b70a7f4-1978-4e1f-820f-5684230521cc,1543
2023-12-25,3bb7355a-efe6-440e-84be-eee7cac73ba2,1082
2023-12-25,afc803dc-c919-4bb1-b35d-d506f460cfe4,1788
2023-12-26,5b70a7f4-1978-4e1f-820f-5684230521cc,1600
2023-12-26,3bb7355a-efe6-440e-84be-eee7cac73ba2,1122
2023-12-26,afc803dc-c919-4bb1-b35d-d506f460cfe4,1854
2023-12-27,5b70a7f4-1978-4e1f-820f-5684230521cc,1656
2023-12-27,3bb7355a-efe6-440e-84be-eee7cac73ba2,1162
2023-12-27,afc803dc-c919-4bb1-b35d-d506f460cfe4,1919
2023-12-28,5b70a7f4-1978-4e1f-820f-5684230521cc,1645
2023-12-28,3bb7355a-efe6-440e-84be-eee7cac73ba2,1154
2023-12-28,afc803dc-c919-4bb1-b35d-d506f460cfe4,1906
2023-12-29,5b70a7f4-1978-4e1f-820f-5684230521cc,1653
2023-12-29,3bb7355a-efe6-440e-84be-eee7cac73ba2,1159
2023-12-29,afc803dc-c919-4bb1-b35d-d506f460cfe4,1915
2023-12-30,5b70a7f4-1978-4e1f-820f-5684230521cc,1653
2023-12-30,3bb7355a-efe6-440e-84be-eee7cac73ba2,1159
2023-12-30,afc803dc-c919-4bb1-b35d-d506f460cfe4,1915
2023-12-31,5b70a7f4-1978-4e1f-820f-5684230521cc,1680
2023-12-31,3bb7355a-efe6-440e-84be-eee7cac73ba2,1178
2023-12-31,afc803dc-c919-4bb1-b35d-d506f460cfe4,1946
2024-01-01,5b70a7f4-1978-4e1f-820f-5684230521cc,1680
2024-01-01,3bb7355a-efe6-440e-84be-eee7cac73ba2,1178
2024-01-01,afc803dc-c919-4bb1-b35d-d506f460cfe4,1946
2024-01-02,5b70a7f4-1978-4e1f-820f-5684230521cc,1680
2024-01-02,3bb7355a-efe6-440e-84be-eee7cac73ba2,1178
2024-01-02,afc803dc-c919-4bb1-b35d-d506f460cfe4,1946
2024-01-03,5b70a7f4-1978-4e1f-820f-5684230521cc,1538
2024-01-03,3bb7355a-efe6-440e-84be-eee7cac73ba2,1079
2024-01-03,afc803dc-c919-4bb1-b35d-d506f460cfe4,1782
2024-01-04,5b70a7f4-1978-4e1f-820f-5684230521cc,1552
2024-01-04,3bb7355a-efe6-440e-84be-eee7cac73ba2,1088
2024-01-04,afc803dc-c919-4bb1-b35d-d506f460cfe4,1798
2024-01-05,5b70a7f4-1978-4e1f-820f-5684230521cc,1540
2024-01-05,3bb7355a-efe6-440e-84be-eee7cac73ba2,1080
2024-01-05,afc803dc-c919-4bb1-b35d-d506f460cfe4,1784
2024-01-06,5b70a7f4-1978-4e1f-820f-5684230521cc,1540
2024-01-06,3bb7355a-efe6-440e-84be-eee7cac73ba2,1080
2024-01-06,afc803dc-c919-4bb1-b35d-d506f460cfe4,1784
2024-01-07,5b70a7f4-1978-4e1f-820f-5684230521cc,1540
2024-01-07,3bb7355a-efe6-440e-84be-eee7cac73ba2,1080
2024-01-07,afc803dc-c919-4bb1-b35d-d506f460cfe4,1784
2024-01-08,5b70a7f4-1978-4e1f-820f-5684230521cc,1558
2024-01-08,3bb7355a-efe6-440e-84be-eee7cac73ba2,1093
2024-01-08,afc803dc-c919-4bb1-b35d-d506f460cfe4,1805
2024-01-09,5b70a7f4-1978-4e1f-820f-5684230521cc,1598
2024-01-09,3bb7355a-efe6-440e-84be-eee7cac73ba2,1121
2024-01-09,afc803dc-c919-4bb1-b35d-d506f460cfe4,1851
2024-01-10,5b70a7f4-1978-4e1f-820f-5684230521cc,1554
2024-01-10,3bb7355a-efe6-440e-84be-eee7cac73ba2,1090
2024-01-10,afc803dc-c919-4bb1-b35d-d506f460cfe4,1800
2024-01-11,5b70a7f4-1978-4e1f-820f-5684230521cc,1653
2024-01-11,3bb7355a-efe6-440e-84be-eee7cac73ba2,1159
2024-01-11,afc803dc-c919-4bb1-b35d-d506f460cfe4,1915
2024-01-12,5b70a7f4-1978-4e1f-820f-5684230521cc,1567
2024-01-12,3bb7355a-efe6-440e-84be-eee7cac73ba2,1099
2024-01-12,afc803dc-c919-4bb1-b35d-d506f460cfe4,1815
2024-01-13,5b70a7f4-1978-4e1f-820f-5684230521cc,1567
2024-01-13,3bb7355a-efe6-440e-84be-eee7cac73ba2,1099
2024-01-13,afc803dc-c919-4bb1-b35d-d506f460cfe4,1815
2024-01-14,5b70a7f4-1978-4e1f-820f-5684230521cc,1567
2024-01-14,3bb7355a-efe6-440e-84be-eee7cac73ba2,1099
2024-01-14,afc803dc-c919-4bb1-b35d-d506f460cfe4,1815
2024-01-15,5b70a7f4-1978-4e1f-820f-5684230521cc,1695
2024-01-15,3bb7355a-efe6-440e-84be-eee7cac73ba2,1189
2024-01-15,afc803dc-c919-4bb1-b35d-d506f460cfe4,1964
2024-01-16,5b70a7f4-1978-4e1f-820f-5684230521cc,1506
2024-01-16,3bb7355a-efe6-440e-84be-eee7cac73ba2,1057
2024-01-16,afc803dc-c919-4bb1-b35d-d506f460cfe4,1745
2024-01-17,5b70a7f4-1978-4e1f-820f-5684230521cc,1513
2024-01-17,3bb7355a-efe6-440e-84be-eee7cac73ba2,1061
2024-01-17,afc803dc-c919-4bb1-b35d-d506f460cfe4,1753
2024-01-18,5b70a7f4-1978-4e1f-820f-5684230521cc,1504
2024-01-18,3bb7355a-efe6-440e-84be-eee7cac73ba2,1055
2024-01-18,afc803dc-c919-4bb1-b35d-d506f460cfe4,1743
2024-01-19,5b70a7f4-1978-4e1f-820f-5684230521cc,1460
2024-01-19,3bb7355a-efe6-440e-84be-eee7cac73ba2,1024
2024-01-19,afc803dc-c919-4bb1-b35d-d506f460cfe4,1692
2024-01-20,5b70a7f4-1978-4e1f-820f-5684230521cc,1460
2024-01-20,3bb7355a-efe6-440e-84be-eee7cac73ba2,1024
2024-01-20,afc803dc-c919-4bb1-b35d-d506f460cfe4,1692
2024-01-21,5b70a7f4-1978-4e1f-820f-5684230521cc,1460
2024-01-21,3bb7355a-efe6-440e-84be-eee7cac73ba2,1024
2024-01-21,afc803dc-c919-4bb1-b35d-d506f460cfe4,1692
2024-01-22,5b70a7f4-1978-4e1f-820f-5684230521cc,1448
2024-01-22,3bb7355a-efe6-440e-84be-eee7cac73ba2,1016
2024-01-22,afc803dc-c919-4bb1-b35d-d506f460cfe4,1678
2024-01-23,5b70a7f4-1978-4e1f-820f-5684230521cc,1395
2024-01-23,3bb7355a-efe6-440e-84be-eee7cac73ba2,978
2024-01-23,afc803dc-c919-4bb1-b35d-d506f460cfe4,1616
2024-01-24,5b70a7f4-1978-4e1f-820f-5684230521cc,1428
2024-01-24,3bb7355a-efe6-440e-84be-eee7cac73ba2,1001
2024-01-24,afc803dc-c919-4bb1-b35d-d506f460cfe4,1654
2024-01-25,5b70a7f4-1978-4e1f-820f-5684230521cc,1426
2024-01-25,3bb7355a-efe6-440e-84be-eee7cac73ba2,1000
2024-01-25,afc803dc-c919-4bb1-b35d-d506f460cfe4,1652
2024-01-26,5b70a7f4-1978-4e1f-820f-5684230521cc,1476
2024-01-26,3bb7355a-efe6-440e-84be-eee7cac73ba2,1035
2024-01-26,afc803dc-c919-4bb1-b35d-d506f460cfe4,1710
2024-01-27,5b70a7f4-1978-4e1f-820f-5684230521cc,1476
2024-01-27,3bb7355a-efe6-440e-84be-eee7cac73ba2,1035
2024-01-27,afc803dc-c919-4bb1-b35d-d506f460cfe4,1710
2024-01-28,5b70a7f4-1978-4e1f-820f-5684230521cc,1476
2024-01-28,3bb7355a-efe6-440e-84be-eee7cac73ba2,1035
2024-01-28,afc803dc-c919-4bb1-b35d-d506f460cfe4,1710
2024-01-29,5b70a7f4-1978-4e1f-820f-5684230521cc,1496
2024-01-29,3bb7355a-efe6-440e-84be-eee7cac73ba2,1049
2024-01-29,afc803dc-c919-4bb1-b35d-d506f460cfe4,1734
2024-01-30,5b70a7f4-1978-4e1f-820f-5684230521cc,1552
2024-01-30,3bb7355a-efe6-440e-84be-eee7cac73ba2,1088
2024-01-30,afc803dc-c919-4bb1-b35d-d506f460cfe4,1798
2024-01-31,5b70a7f4-1978-4e1f-820f-5684230521cc,1521
2024-01-31,3bb7355a-efe6-440e-84be-eee7cac73ba2,1067
2024-01-31,afc803dc-c919-4bb1-b35d-d506f460cfe4,1763
2024-02-01,5b70a7f4-1978-4e1f-820f-5684230521cc,1526
2024-02-01,3bb7355a-efe6-440e-84be-eee7cac73ba2,1070
2024-02-01,afc803dc-c919-4bb1-b35d-d506f460cfe4,1768
2024-02-02,5b70a7f4-1978-4e1f-820f-5684230521cc,1583
2024-02-02,3bb7355a-efe6-440e-84be-eee7cac73ba2,1110
2024-02-02,afc803dc-c919-4bb1-b35d-d506f460cfe4,1834
2024-02-03,5b70a7f4-1978-4e1f-820f-5684230521cc,1585
2024-02-03,3bb7355a-efe6-440e-84be-eee7cac73ba2,1112
2024-02-03,afc803dc-c919-4bb1-b35d-d506f460cfe4,1836
2024-02-04,5b70a7f4-1978-4e1f-820f-5684230521cc,1583
2024-02-04,3bb7355a-efe6-440e-84be-eee7cac73ba2,1110
2024-02-04,afc803dc-c919-4bb1-b35d-d506f460cfe4,1834
2024-02-05,5b70a7f4-1978-4e1f-820f-5684230521cc,1595
2024-02-05,3bb7355a-efe6-440e-84be-eee7cac73ba2,1119
2024-02-05,afc803dc-c919-4bb1-b35d-d506f460cfe4,1848
2024-02-06,5b70a7f4-1978-4e1f-820f-5684230521cc,1569
2024-02-06,3bb7355a-efe6-440e-84be-eee7cac73ba2,1101
2024-02-06,afc803dc-c919-4bb1-b35d-d506f460cfe4,1818
2024-02-07,5b70a7f4-1978-4e1f-820f-5684230521cc,1567
2024-02-07,3bb7355a-efe6-440e-84be-eee7cac73ba2,1099
2024-02-07,afc803dc-c919-4bb1-b35d-d506f460cfe4,1815
2024-02-08,5b70a7f4-1978-4e1f-820f-5684230521cc,1619
2024-02-08,3bb7355a-efe6-440e-84be-eee7cac73ba2,1136
2024-02-08,afc803dc-c919-4bb1-b35d-d506f460cfe4,1876
2024-02-09,5b70a7f4-1978-4e1f-820f-5684230521cc,1625
2024-02-09,3bb7355a-efe6-440e-84be-eee7cac73ba2,1140
2024-02-09,afc803dc-c919-4bb1-b35d-d506f460cfe4,1883
2024-02-10,5b70a7f4-1978-4e1f-820f-5684230521cc,1625
2024-02-10,3bb7355a-efe6-440e-84be-eee7cac73ba2,1140
2024-02-10,afc803dc-c919-4bb1-b35d-d506f460cfe4,1883
2024-02-11,5b70a7f4-1978-4e1f-820f-5684230521cc,1625
2024-02-11,3bb7355a-efe6-440e-84be-eee7cac73ba2,1140
2024-02-11,afc803dc-c919-4bb1-b35d-d506f460cfe4,1883
2024-02-12,5b70a7f4-1978-4e1f-820f-5684230521cc,1704
2024-02-12,3bb7355a-efe6-440e-84be-eee7cac73ba2,1195
2024-02-12,afc803dc-c919-4bb1-b35d-d506f460cfe4,1974
2024-02-13,5b70a7f4-1978-4e1f-820f-5684230521cc,1716
2024-02-13,3bb7355a-efe6-440e-84be-eee7cac73ba2,1204
2024-02-13,afc803dc-c919-4bb1-b35d-d506f460cfe4,1988
2024-02-14,5b70a7f4-1978-4e1f-820f-5684230521cc,1779
2024-02-14,3bb7355a-efe6-440e-84be-eee7cac73ba2,1248
2024-02-14,afc803dc-c919-4bb1-b35d-d506f460cfe4,2061
2024-02-15,5b70a7f4-1978-4e1f-820f-5684230521cc,1812
2024-02-15,3bb7355a-efe6-440e-84be-eee7cac73ba2,1271
2024-02-15,afc803dc-c919-4bb1-b35d-d506f460cfe4,2099
2024-02-16,5b70a7f4-1978-4e1f-820f-5684230521cc,1773
2024-02-16,3bb7355a-efe6-440e-84be-eee7cac73ba2,1244
2024-02-16,afc803dc-c919-4bb1-b35d-d506f460cfe4,2054
2024-02-17,5b70a7f4-1978-4e1f-820f-5684230521cc,1774
2024-02-17,3bb7355a-efe6-440e-84be-eee7cac73ba2,1244
2024-02-17,afc803dc-c919-4bb1-b35d-d506f460cfe4,2055
2024-02-18,5b70a7f4-1978-4e1f-820f-5684230521cc,1775
2024-02-18,3bb7355a-efe6-440e-84be-eee7cac73ba2,1245
2024-02-18,afc803dc-c919-4bb1-b35d-d506f460cfe4,2056
2024-02-19,5b70a7f4-1978-4e1f-820f-5684230521cc,1907
2024-02-19,3bb7355a-efe6-440e-84be-eee7cac73ba2,1338
2024-02-19,afc803dc-c919-4bb1-b35d-d506f460cfe4,2209
2024-02-20,5b70a7f4-1978-4e1f-820f-5684230521cc,1879
2024-02-20,3bb7355a-efe6-440e-84be-eee7cac73ba2,1318
2024-02-20,afc803dc-c919-4bb1-b35d-d506f460cfe4,2177
2024-02-21,5b70a7f4-1978-4e1f-820f-5684230521cc,1847
2024-02-21,3bb7355a-efe6-440e-84be-eee7cac73ba2,1295
2024-02-21,afc803dc-c919-4bb1-b35d-d506f460cfe4,2140
2024-02-22,5b70a7f4-1978-4e1f-820f-5684230521cc,1857
2024-02-22,3bb7355a-efe6-440e-84be-eee7cac73ba2,1303
2024-02-22,afc803dc-c919-4bb1-b35d-d506f460cfe4,2151
2024-02-23,5b70a7f4-1978-4e1f-820f-5684230521cc,1850
2024-02-23,3bb7355a-efe6-440e-84be-eee7cac73ba2,1298
2024-02-23,afc803dc-c919-4bb1-b35d-d506f460cfe4,2143
2024-02-24,5b70a7f4-1978-4e1f-820f-5684230521cc,1850
2024-02-24,3bb7355a-efe6-440e-84be-eee7cac73ba2,1298
2024-02-24,afc803dc-c919-4bb1-b35d-d506f460cfe4,2143
2024-02-25,5b70a7f4-1978-4e1f-820f-5684230521cc,1850
2024-02-25,3bb7355a-efe6-440e-84be-eee7cac73ba2,1298
2024-02-25,afc803dc-c919-4bb1-b35d-d506f460cfe4,2143
2024-02-26,5b70a7f4-1978-4e1f-820f-5684230521cc,1885
2024-02-26,3bb7355a-efe6-440e-84be-eee7cac73ba2,1322
2024-02-26,afc803dc-c919-4bb1-b35d-d506f460cfe4,2184
2024-02-27,5b70a7f4-1978-4e1f-820f-5684230521cc,1890
2024-02-27,3bb7355a-efe6-440e-84be-eee7cac73ba2,1326
2024-02-27,afc803dc-c919-4bb1-b35d-d506f460cfe4,2190
2024-02-28,5b70a7f4-1978-4e1f-820f-5684230521cc,1978
2024-02-28,3bb7355a-efe6-440e-84be-eee7cac73ba2,1387
2024-02-28,afc803dc-c919-4bb1-b35d-d506f460cfe4,2292
2024-02-29,5b70a7f4-1978-4e1f-820f-5684230521cc,2052
2024-02-29,3bb7355a-efe6-440e-84be-eee7cac73ba2,1439
2024-02-29,afc803dc-c919-4bb1-b35d-d506f460cfe4,2377
2024-03-01,5b70a7f4-1978-4e1f-820f-5684230521cc,2043
2024-03-01,3bb7355a-efe6-440e-84be-eee7cac73ba2,1433
2024-03-01,afc803dc-c919-4bb1-b35d-d506f460cfe4,2367
2024-03-02,5b70a7f4-1978-4e1f-820f-5684230521cc,2043
2024-03-02,3bb7355a-efe6-440e-84be-eee7cac73ba2,1433
2024-03-02,afc803dc-c919-4bb1-b35d-d506f460cfe4,2367
2024-03-03,5b70a7f4-1978-4e1f-820f-5684230521cc,2043
2024-03-03,3bb7355a-efe6-440e-84be-eee7cac73ba2,1433
2024-03-03,afc803dc-c919-4bb1-b35d-d506f460cfe4,2367
2024-03-04,5b70a7f4-1978-4e1f-820f-5684230521cc,2133
2024-03-04,3bb7355a-efe6-440e-84be-eee7cac73ba2,1496
2024-03-04,afc803dc-c919-4bb1-b35d-d506f460cfe4,2471
2024-03-05,5b70a7f4-1978-4e1f-820f-5684230521cc,2117
2024-03-05,3bb7355a-efe6-440e-84be-eee7cac73ba2,1485
2024-03-05,afc803dc-c919-4bb1-b35d-d506f460cfe4,2453
2024-03-06,5b70a7f4-1978-4e1f-820f-5684230521cc,2059
2024-03-06,3bb7355a-efe6-440e-84be-eee7cac73ba2,1444
2024-03-06,afc803dc-c919-4bb1-b35d-d506f460cfe4,2385
2024-03-07,5b70a7f4-1978-4e1f-820f-5684230521cc,2108
2024-03-07,3bb7355a-efe6-440e-84be-eee7cac73ba2,1479
2024-03-07,afc803dc-c919-4bb1-b35d-d506f460cfe4,2442
2024-03-08,5b70a7f4-1978-4e1f-820f-5684230521cc,2129
2024-03-08,3bb7355a-efe6-440e-84be-eee7cac73ba2,1493
2024-03-08,afc803dc-c919-4bb1-b35d-d506f460cfe4,2467
2024-03-09,5b70a7f4-1978-4e1f-820f-5684230521cc,2159
2024-03-09,3bb7355a-efe6-440e-84be-eee7cac73ba2,1514
2024-03-09,afc803dc-c919-4bb1-b35d-d506f460cfe4,2501
2024-03-10,5b70a7f4-1978-4e1f-820f-5684230521cc,2200
2024-03-10,3bb7355a-efe6-440e-84be-eee7cac73ba2,1543
2024-03-10,afc803dc-c919-4bb1-b35d-d506f460cfe4,2549
2024-03-11,5b70a7f4-1978-4e1f-820f-5684230521cc,2218
2024-03-11,3bb7355a-efe6-440e-84be-eee7cac73ba2,1556
2024-03-11,afc803dc-c919-4bb1-b35d-d506f460cfe4,2570
2024-03-12,5b70a7f4-1978-4e1f-820f-5684230521cc,2168
2024-03-12,3bb7355a-efe6-440e-84be-eee7cac73ba2,1521
2024-03-12,afc803dc-c919-4bb1-b35d-d506f460cfe4,2512
2024-03-13,5b70a7f4-1978-4e1f-820f-5684230521cc,2212
2024-03-13,3bb7355a-efe6-440e-84be-eee7cac73ba2,1552
2024-03-13,afc803dc-c919-4bb1-b35d-d506f460cfe4,2563
2024-03-14,5b70a7f4-1978-4e1f-820f-5684230521cc,2192
2024-03-14,3bb7355a-efe6-440e-84be-eee7cac73ba2,1537
2024-03-14,afc803dc-c919-4bb1-b35d-d506f460cfe4,2540
2024-03-15,5b70a7f4-1978-4e1f-820f-5684230521cc,2117
2024-03-15,3bb7355a-efe6-440e-84be-eee7cac73ba2,1485
2024-03-15,afc803dc-c919-4bb1-b35d-d506f460cfe4,2453
2024-03-16,5b70a7f4-1978-4e1f-820f-5684230521cc,2117
2024-03-16,3bb7355a-efe6-440e-84be-eee7cac73ba2,1485
2024-03-16,afc803dc-c919-4bb1-b35d-d506f460cfe4,2453
2024-03-17,5b70a7f4-1978-4e1f-820f-5684230521cc,2117
2024-03-17,3bb7355a-efe6-440e-84be-eee7cac73ba2,1485
2024-03-17,afc803dc-c919-4bb1-b35d-d506f460cfe4,2453
2024-03-18,5b70a7f4-1978-4e1f-820f-5684230521cc,2074
2024-03-18,3bb7355a-efe6-440e-84be-eee7cac73ba2,1455
2024-03-18,afc803dc-c919-4bb1-b35d-d506f460cfe4,2403
2024-03-19,5b70a7f4-1978-4e1f-820f-5684230521cc,1957
2024-03-19,3bb7355a-efe6-440e-84be-eee7cac73ba2,1373
2024-03-19,afc803dc-c919-4bb1-b35d-d506f460cfe4,2267
2024-03-20,5b70a7f4-1978-4e1f-820f-5684230521cc,1994
2024-03-20,3bb7355a-efe6-440e-84be-eee7cac73ba2,1399
2024-03-20,afc803dc-c919-4bb1-b35d-d506f460cfe4,2310
2024-03-21,5b70a7f4-1978-4e1f-820f-5684230521cc,2097
2024-03-21,3bb7355a-efe6-440e-84be-eee7cac73ba2,1471
2024-03-21,afc803dc-c919-4bb1-b35d-d506f460cfe4,2430
2024-03-22,5b70a7f4-1978-4e1f-820f-5684230521cc,1954
2024-03-22,3bb7355a-efe6-440e-84be-eee7cac73ba2,1371
2024-03-22,afc803dc-c919-4bb1-b35d-d506f460cfe4,2264
2024-03-23,5b70a7f4-1978-4e1f-820f-5684230521cc,1954
2024-03-23,3bb7355a-efe6-440e-84be-eee7cac73ba2,1371
2024-03-23,afc803dc-c919-4bb1-b35d-d506f460cfe4,2264
2024-03-24,5b70a7f4-1978-4e1f-820f-5684230521cc,1954
2024-03-24,3bb7355a-efe6-440e-84be-eee7cac73ba2,1371
2024-03-24,afc803dc-c919-4bb1-b35d-d506f460cfe4,2264
2024-03-25,5b70a7f4-1978-4e1f-820f-5684230521cc,2165
2024-03-25,3bb7355a-efe6-440e-84be-eee7cac73ba2,1519
2024-03-25,afc803dc-c919-4bb1-b35d-d506f460cfe4,2508
2024-03-26,5b70a7f4-1978-4e1f-820f-5684230521cc,2178
2024-03-26,3bb7355a-efe6-440e-84be-eee7cac73ba2,1528
2024-03-26,afc803dc-c919-4bb1-b35d-d506f460cfe4,2523
2024-03-27,5b70a7f4-1978-4e1f-820f-5684230521cc,2132
2024-03-27,3bb7355a-efe6-440e-84be-eee7cac73ba2,1495
2024-03-27,afc803dc-c919-4bb1-b35d-d506f460cfe4,2470
2024-03-28,5b70a7f4-1978-4e1f-820f-5684230521cc,2157
